"","state","date","site","dailycases","note","data","region"
"2152","South Africa",2020-09-04,"MP",90,NA,NA,NA
"2153","South Africa",2020-09-05,"MP",140,NA,NA,NA
"2154","South Africa",2020-09-06,"MP",100,NA,NA,NA
"2155","South Africa",2020-09-07,"MP",49,NA,NA,NA
"2156","South Africa",2020-09-08,"MP",73,NA,NA,NA
"2157","South Africa",2020-09-09,"MP",113,NA,NA,NA
"2158","South Africa",2020-09-10,"MP",114,NA,NA,NA
"2159","South Africa",2020-09-11,"MP",115,NA,NA,NA
"2160","South Africa",2020-09-12,"MP",140,NA,NA,NA
"2161","South Africa",2020-09-13,"MP",70,NA,NA,NA
"2162","South Africa",2020-09-14,"MP",75,NA,NA,NA
"2163","South Africa",2020-09-15,"MP",35,NA,NA,NA
"2164","South Africa",2020-09-16,"MP",126,NA,NA,NA
"2165","South Africa",2020-09-17,"MP",118,NA,NA,NA
"2166","South Africa",2020-09-18,"MP",158,NA,NA,NA
"2167","South Africa",2020-09-19,"MP",127,NA,NA,NA
"2168","South Africa",2020-09-20,"MP",90,NA,NA,NA
"2169","South Africa",2020-09-21,"MP",46,NA,NA,NA
"2170","South Africa",2020-09-22,"MP",87,NA,NA,NA
"2171","South Africa",2020-09-23,"MP",100,NA,NA,NA
"2172","South Africa",2020-09-24,"MP",130,NA,NA,NA
"2173","South Africa",2020-09-25,"MP",72,NA,NA,NA
"2174","South Africa",2020-09-26,"MP",20,NA,NA,NA
"2175","South Africa",2020-09-27,"MP",87,NA,NA,NA
"2176","South Africa",2020-09-28,"MP",48,NA,NA,NA
"2177","South Africa",2020-09-29,"MP",94,NA,NA,NA
"2178","South Africa",2020-09-30,"MP",104,NA,NA,NA
"2179","South Africa",2020-03-05,"NC",0,NA,NA,NA
"2180","South Africa",2020-03-07,"NC",0,NA,NA,NA
"2181","South Africa",2020-03-08,"NC",0,NA,NA,NA
"2182","South Africa",2020-03-09,"NC",0,NA,NA,NA
"2183","South Africa",2020-03-11,"NC",0,NA,NA,NA
"2184","South Africa",2020-03-12,"NC",0,NA,NA,NA
"2185","South Africa",2020-03-13,"NC",0,NA,NA,NA
"2186","South Africa",2020-03-14,"NC",0,NA,NA,NA
"2187","South Africa",2020-03-15,"NC",0,NA,NA,NA
"2188","South Africa",2020-03-16,"NC",0,NA,NA,NA
"2189","South Africa",2020-03-17,"NC",0,NA,NA,NA
"2190","South Africa",2020-03-18,"NC",0,NA,NA,NA
"2191","South Africa",2020-03-19,"NC",0,NA,NA,NA
"2192","South Africa",2020-03-20,"NC",0,NA,NA,NA
"2193","South Africa",2020-03-21,"NC",0,NA,NA,NA
"2194","South Africa",2020-03-22,"NC",0,NA,NA,NA
"2195","South Africa",2020-03-23,"NC",2,NA,NA,NA
"2196","South Africa",2020-03-24,"NC",0,NA,NA,NA
"2197","South Africa",2020-03-25,"NC",0,NA,NA,NA
"2198","South Africa",2020-03-26,"NC",0,NA,NA,NA
"2199","South Africa",2020-03-28,"NC",3,NA,NA,NA
"2200","South Africa",2020-03-29,"NC",1,NA,NA,NA
"2201","South Africa",2020-03-30,"NC",-3,NA,NA,NA
"2202","South Africa",2020-03-31,"NC",3,NA,NA,NA
"2203","South Africa",2020-04-01,"NC",1,NA,NA,NA
"2204","South Africa",2020-04-02,"NC",0,NA,NA,NA
"2205","South Africa",2020-04-03,"NC",0,NA,NA,NA
"2206","South Africa",2020-04-04,"NC",0,NA,NA,NA
"2207","South Africa",2020-04-05,"NC",1,NA,NA,NA
"2208","South Africa",2020-04-06,"NC",0,NA,NA,NA
"2209","South Africa",2020-04-08,"NC",5,NA,NA,NA
"2210","South Africa",2020-04-09,"NC",2,NA,NA,NA
"2211","South Africa",2020-04-10,"NC",0,NA,NA,NA
"2212","South Africa",2020-04-11,"NC",1,NA,NA,NA
"2213","South Africa",2020-04-12,"NC",0,NA,NA,NA
"2214","South Africa",2020-04-13,"NC",0,NA,NA,NA
"2215","South Africa",2020-04-14,"NC",0,NA,NA,NA
"2216","South Africa",2020-04-15,"NC",0,NA,NA,NA
"2217","South Africa",2020-04-16,"NC",0,NA,NA,NA
"2218","South Africa",2020-04-17,"NC",0,NA,NA,NA
"2219","South Africa",2020-04-18,"NC",0,NA,NA,NA
"2220","South Africa",2020-04-19,"NC",0,NA,NA,NA
"2221","South Africa",2020-04-20,"NC",2,NA,NA,NA
"2222","South Africa",2020-04-21,"NC",-2,NA,NA,NA
"2223","South Africa",2020-04-22,"NC",0,NA,NA,NA
"2224","South Africa",2020-04-23,"NC",0,NA,NA,NA
"2225","South Africa",2020-04-24,"NC",0,NA,NA,NA
"2226","South Africa",2020-04-25,"NC",0,NA,NA,NA
"2227","South Africa",2020-04-26,"NC",1,NA,NA,NA
"2228","South Africa",2020-04-27,"NC",0,NA,NA,NA
"2229","South Africa",2020-04-28,"NC",0,NA,NA,NA
"2230","South Africa",2020-04-29,"NC",0,NA,NA,NA
"2231","South Africa",2020-04-30,"NC",0,NA,NA,NA
"2232","South Africa",2020-05-01,"NC",1,NA,NA,NA
"2233","South Africa",2020-05-02,"NC",5,NA,NA,NA
"2234","South Africa",2020-05-03,"NC",1,NA,NA,NA
"2235","South Africa",2020-05-04,"NC",1,NA,NA,NA
"2236","South Africa",2020-05-05,"NC",1,NA,NA,NA
"2237","South Africa",2020-05-06,"NC",0,NA,NA,NA
"2238","South Africa",2020-05-07,"NC",1,NA,NA,NA
"2239","South Africa",2020-05-08,"NC",0,NA,NA,NA
"2240","South Africa",2020-05-09,"NC",1,NA,NA,NA
"2241","South Africa",2020-05-10,"NC",1,NA,NA,NA
"2242","South Africa",2020-05-11,"NC",1,NA,NA,NA
"2243","South Africa",2020-05-12,"NC",0,NA,NA,NA
"2244","South Africa",2020-05-13,"NC",0,NA,NA,NA
"2245","South Africa",2020-05-14,"NC",1,NA,NA,NA
"2246","South Africa",2020-05-15,"NC",3,NA,NA,NA
"2247","South Africa",2020-05-16,"NC",1,NA,NA,NA
"2248","South Africa",2020-05-17,"NC",2,NA,NA,NA
"2249","South Africa",2020-05-18,"NC",0,NA,NA,NA
"2250","South Africa",2020-05-19,"NC",0,NA,NA,NA
"2251","South Africa",2020-05-20,"NC",1,NA,NA,NA
"2252","South Africa",2020-05-21,"NC",-1,NA,NA,NA
"2253","South Africa",2020-05-22,"NC",2,NA,NA,NA
"2254","South Africa",2020-05-23,"NC",1,NA,NA,NA
"2255","South Africa",2020-05-24,"NC",0,NA,NA,NA
"2256","South Africa",2020-05-25,"NC",5,NA,NA,NA
"2257","South Africa",2020-05-26,"NC",0,NA,NA,NA
"2258","South Africa",2020-05-27,"NC",3,NA,NA,NA
"2259","South Africa",2020-05-28,"NC",3,NA,NA,NA
"2260","South Africa",2020-05-29,"NC",1,NA,NA,NA
"2261","South Africa",2020-05-30,"NC",5,NA,NA,NA
"2262","South Africa",2020-05-31,"NC",12,NA,NA,NA
"2263","South Africa",2020-06-01,"NC",13,NA,NA,NA
"2264","South Africa",2020-06-02,"NC",9,NA,NA,NA
"2265","South Africa",2020-06-03,"NC",2,NA,NA,NA
"2266","South Africa",2020-06-04,"NC",2,NA,NA,NA
"2267","South Africa",2020-06-05,"NC",7,NA,NA,NA
"2268","South Africa",2020-06-06,"NC",3,NA,NA,NA
"2269","South Africa",2020-06-07,"NC",9,NA,NA,NA
"2270","South Africa",2020-06-08,"NC",4,NA,NA,NA
"2271","South Africa",2020-06-09,"NC",4,NA,NA,NA
"2272","South Africa",2020-06-10,"NC",3,NA,NA,NA
"2273","South Africa",2020-06-11,"NC",7,NA,NA,NA
"2274","South Africa",2020-06-12,"NC",6,NA,NA,NA
"2275","South Africa",2020-06-13,"NC",6,NA,NA,NA
"2276","South Africa",2020-06-14,"NC",12,NA,NA,NA
"2277","South Africa",2020-06-15,"NC",49,NA,NA,NA
"2278","South Africa",2020-06-16,"NC",6,NA,NA,NA
"2279","South Africa",2020-06-17,"NC",0,NA,NA,NA
"2280","South Africa",2020-06-18,"NC",3,NA,NA,NA
"2281","South Africa",2020-06-19,"NC",4,NA,NA,NA
"2282","South Africa",2020-06-20,"NC",14,NA,NA,NA
"2283","South Africa",2020-06-21,"NC",5,NA,NA,NA
"2284","South Africa",2020-06-22,"NC",17,NA,NA,NA
"2285","South Africa",2020-06-23,"NC",16,NA,NA,NA
"2286","South Africa",2020-06-24,"NC",29,NA,NA,NA
"2287","South Africa",2020-06-25,"NC",19,NA,NA,NA
"2288","South Africa",2020-06-26,"NC",19,NA,NA,NA
"2289","South Africa",2020-06-27,"NC",18,NA,NA,NA
"2290","South Africa",2020-06-28,"NC",30,NA,NA,NA
"2291","South Africa",2020-06-29,"NC",19,NA,NA,NA
"2292","South Africa",2020-06-30,"NC",61,NA,NA,NA
"2293","South Africa",2020-07-01,"NC",29,NA,NA,NA
"2294","South Africa",2020-07-02,"NC",79,NA,NA,NA
"2295","South Africa",2020-07-03,"NC",53,NA,NA,NA
"2296","South Africa",2020-07-04,"NC",60,NA,NA,NA
"2297","South Africa",2020-07-05,"NC",48,NA,NA,NA
"2298","South Africa",2020-07-06,"NC",86,NA,NA,NA
"2299","South Africa",2020-07-07,"NC",68,NA,NA,NA
"2300","South Africa",2020-07-08,"NC",86,NA,NA,NA
"2301","South Africa",2020-07-09,"NC",65,NA,NA,NA
"2302","South Africa",2020-07-10,"NC",129,NA,NA,NA
"2303","South Africa",2020-07-11,"NC",98,NA,NA,NA
"2304","South Africa",2020-07-12,"NC",135,NA,NA,NA
"2305","South Africa",2020-07-13,"NC",121,NA,NA,NA
"2306","South Africa",2020-07-14,"NC",57,NA,NA,NA
"2307","South Africa",2020-07-15,"NC",88,NA,NA,NA
"2308","South Africa",2020-07-16,"NC",164,NA,NA,NA
"2309","South Africa",2020-07-17,"NC",213,NA,NA,NA
"2310","South Africa",2020-07-18,"NC",153,NA,NA,NA
"2311","South Africa",2020-07-19,"NC",69,NA,NA,NA
"2312","South Africa",2020-07-20,"NC",85,NA,NA,NA
"2313","South Africa",2020-07-21,"NC",188,NA,NA,NA
"2314","South Africa",2020-07-22,"NC",188,NA,NA,NA
"2315","South Africa",2020-07-23,"NC",243,NA,NA,NA
"2316","South Africa",2020-07-24,"NC",205,NA,NA,NA
"2317","South Africa",2020-07-25,"NC",214,NA,NA,NA
"2318","South Africa",2020-07-26,"NC",211,NA,NA,NA
"2319","South Africa",2020-07-27,"NC",275,NA,NA,NA
"2320","South Africa",2020-07-28,"NC",122,NA,NA,NA
"2321","South Africa",2020-07-29,"NC",138,NA,NA,NA
"2322","South Africa",2020-07-30,"NC",267,NA,NA,NA
"2323","South Africa",2020-07-31,"NC",339,NA,NA,NA
"2324","South Africa",2020-08-01,"NC",220,NA,NA,NA
"2325","South Africa",2020-08-02,"NC",170,NA,NA,NA
"2326","South Africa",2020-08-03,"NC",171,NA,NA,NA
"2327","South Africa",2020-08-04,"NC",77,NA,NA,NA
"2328","South Africa",2020-08-05,"NC",259,NA,NA,NA
"2329","South Africa",2020-08-06,"NC",294,NA,NA,NA
"2330","South Africa",2020-08-07,"NC",253,NA,NA,NA
"2331","South Africa",2020-08-08,"NC",181,NA,NA,NA
"2332","South Africa",2020-08-09,"NC",255,NA,NA,NA
"2333","South Africa",2020-08-10,"NC",181,NA,NA,NA
"2334","South Africa",2020-08-11,"NC",59,NA,NA,NA
"2335","South Africa",2020-08-12,"NC",96,NA,NA,NA
"2336","South Africa",2020-08-13,"NC",165,NA,NA,NA
"2337","South Africa",2020-08-14,"NC",321,NA,NA,NA
"2338","South Africa",2020-08-15,"NC",292,NA,NA,NA
"2339","South Africa",2020-08-16,"NC",105,NA,NA,NA
"2340","South Africa",2020-08-17,"NC",181,NA,NA,NA
"2341","South Africa",2020-08-18,"NC",108,NA,NA,NA
"2342","South Africa",2020-08-19,"NC",212,NA,NA,NA
"2343","South Africa",2020-08-20,"NC",234,NA,NA,NA
"2344","South Africa",2020-08-21,"NC",243,NA,NA,NA
"2345","South Africa",2020-08-22,"NC",178,NA,NA,NA
"2346","South Africa",2020-08-23,"NC",133,NA,NA,NA
"2347","South Africa",2020-08-24,"NC",193,NA,NA,NA
"2348","South Africa",2020-08-25,"NC",53,NA,NA,NA
"2349","South Africa",2020-08-26,"NC",125,NA,NA,NA
"2350","South Africa",2020-08-27,"NC",329,NA,NA,NA
"2351","South Africa",2020-08-28,"NC",214,NA,NA,NA
"2352","South Africa",2020-08-29,"NC",241,NA,NA,NA
"2353","South Africa",2020-08-30,"NC",284,NA,NA,NA
"2354","South Africa",2020-08-31,"NC",158,NA,NA,NA
"2355","South Africa",2020-09-01,"NC",111,NA,NA,NA
"2356","South Africa",2020-09-02,"NC",183,NA,NA,NA
"2357","South Africa",2020-09-03,"NC",293,NA,NA,NA
